ats,token,titulo,local,url,id,internal_job_id,disciplina_vini,ja_no_painel
lever,skydance,2D Effects Artist (Temporary/Freelance),"Santa Monica, Los Angeles",https://jobs.lever.co/skydance/53d76f8f-f886-472e-b526-331056e7c87a,53d76f8f-f886-472e-b526-331056e7c87a,,nao,nova
lever,skydance,Animation Trainee,Madrid,https://jobs.lever.co/skydance/e4fd3440-69b1-46e1-a2d4-42f264fb1d12,e4fd3440-69b1-46e1-a2d4-42f264fb1d12,,nao,nova
lever,skydance,Animator,Madrid,https://jobs.lever.co/skydance/95e3b293-f655-4d19-b98b-d34ae713d088,95e3b293-f655-4d19-b98b-d34ae713d088,,nao,nova
lever,skydance,Art Director,"Santa Monica, Los Angeles",https://jobs.lever.co/skydance/3c0632d5-f6a1-436b-a94c-a41854ebcce3,3c0632d5-f6a1-436b-a94c-a41854ebcce3,,nao,nova
lever,skydance,Email Marketing Specialist (Temporary/Independent Contractor),Los Angeles,https://jobs.lever.co/skydance/14f3bd4e-2dca-4c87-a16b-3d2d7dec3040,14f3bd4e-2dca-4c87-a16b-3d2d7dec3040,,nao,nova
lever,skydance,Environment Set Dressing Trainee,Madrid,https://jobs.lever.co/skydance/570eb832-3f6e-47cc-9a34-f7b34ca74a92,570eb832-3f6e-47cc-9a34-f7b34ca74a92,,nao,nova
lever,skydance,"Lead Producer, Publishing (6-months Contract)",California (Remote),https://jobs.lever.co/skydance/ff39616b-98a0-442b-8a38-b08e94a1a4cd,ff39616b-98a0-442b-8a38-b08e94a1a4cd,,nao,nova
lever,skydance,Mid Systems Administrator,Madrid,https://jobs.lever.co/skydance/fdbe01b1-e36c-408a-93d7-02f0e3f78be3,fdbe01b1-e36c-408a-93d7-02f0e3f78be3,,nao,nova
lever,skydance,Office Receptionist,"Santa Monica, Los Angeles",https://jobs.lever.co/skydance/0b74e3b2-ebc2-43a0-a3d0-79cb4dadeb1b,0b74e3b2-ebc2-43a0-a3d0-79cb4dadeb1b,,nao,nova
lever,skydance,Pipeline Engineer,Madrid,https://jobs.lever.co/skydance/1f95bafc-036c-44e3-8c74-27ad5415bb71,1f95bafc-036c-44e3-8c74-27ad5415bb71,,nao,nova
lever,skydance,Pipeline Engineer Trainee,Madrid,https://jobs.lever.co/skydance/ddbb6dd7-0ec1-403a-876b-85208ad02b84,ddbb6dd7-0ec1-403a-876b-85208ad02b84,,nao,nova
lever,skydance,Principal Engineer,"Santa Monica, Los Angeles",https://jobs.lever.co/skydance/284e1d4b-71fb-45c1-afe1-b692e6053fef,284e1d4b-71fb-45c1-afe1-b692e6053fef,,nao,nova
lever,skydance,Production Trainee,Madrid,https://jobs.lever.co/skydance/5aa9fc93-5563-4814-8080-2f6d815fa661,5aa9fc93-5563-4814-8080-2f6d815fa661,,nao,nova
lever,skydance,QA Lead,California (Remote),https://jobs.lever.co/skydance/c8f07b13-09ec-4ef9-a1ab-275cfbafb502,c8f07b13-09ec-4ef9-a1ab-275cfbafb502,,nao,nova
lever,skydance,"QA Manager, Publishing (6-months Contract)",California (Remote),https://jobs.lever.co/skydance/7d787d0c-440f-48d2-a2a8-f915ce78c486,7d787d0c-440f-48d2-a2a8-f915ce78c486,,nao,nova
lever,skydance,Senior Animator,Madrid,https://jobs.lever.co/skydance/60f265de-5552-46b0-a67c-0ce5b2928be3,60f265de-5552-46b0-a67c-0ce5b2928be3,,nao,nova
lever,skydance,Senior Crowds Technical Artist,Madrid,https://jobs.lever.co/skydance/ba65408a-7944-4ab0-af68-e57898d34792,ba65408a-7944-4ab0-af68-e57898d34792,,nao,nova
lever,skydance,Senior Rigging Artist,Madrid,https://jobs.lever.co/skydance/855b4875-4a82-479d-bce1-0fd7a81734bf,855b4875-4a82-479d-bce1-0fd7a81734bf,,nao,nova
lever,skydance,Senior Systems Engineer,"Santa Monica, Los Angeles",https://jobs.lever.co/skydance/a96528ca-e6d9-495a-855e-5f5a90e4ca0e,a96528ca-e6d9-495a-855e-5f5a90e4ca0e,,nao,nova
lever,skydance,Social Media Manager (6-month project hire),"Santa Monica, Los Angeles",https://jobs.lever.co/skydance/2ab60c39-8851-490d-8650-da2d67e3cc93,2ab60c39-8851-490d-8650-da2d67e3cc93,,nao,nova
lever,skydance,"VP, Head of Strategy & Business Operations",Los Angeles,https://jobs.lever.co/skydance/a4d11f5d-8f4b-4d18-b07f-0c131e4fdaa8,a4d11f5d-8f4b-4d18-b07f-0c131e4fdaa8,,nao,nova
lever,thinkingbox,Art Director - Thinkingbox,Toronto,https://jobs.lever.co/thinkingbox/9de918e1-3726-42c7-870d-e85067923329,9de918e1-3726-42c7-870d-e85067923329,,nao,nova
lever,thinkingbox,"Art Director, Motion - The Heist",Toronto,https://jobs.lever.co/thinkingbox/dd09ad83-e4a9-46bf-9a28-8f865beea506,dd09ad83-e4a9-46bf-9a28-8f865beea506,,nao,nova
lever,thinkingbox,Creative Director - AntiSocial,Toronto,https://jobs.lever.co/thinkingbox/82c5943f-c2ce-43a0-a38e-4387dd896990,82c5943f-c2ce-43a0-a38e-4387dd896990,,nao,nova
lever,thinkingbox,Creative Director - AntiSocial,Los Angeles,https://jobs.lever.co/thinkingbox/98fce4ca-c99d-4417-a781-269a0fea22a3,98fce4ca-c99d-4417-a781-269a0fea22a3,,nao,nova
lever,thinkingbox,Designer - Thinkingbox,Vancouver,https://jobs.lever.co/thinkingbox/a90629b1-9cea-4a33-bdb8-da5e9ef55ba9,a90629b1-9cea-4a33-bdb8-da5e9ef55ba9,,nao,nova
lever,thinkingbox,Director of Photography / Post-Production Lead - The Heist,Vancouver,https://jobs.lever.co/thinkingbox/3a96ab34-3d07-48e9-ad57-db554a20984e,3a96ab34-3d07-48e9-ad57-db554a20984e,,nao,nova
lever,thinkingbox,Director of Production - Thinkingbox,Los Angeles,https://jobs.lever.co/thinkingbox/f83db847-9b03-404c-a9ba-396cb372b066,f83db847-9b03-404c-a9ba-396cb372b066,,nao,nova
lever,thinkingbox,Executive Creative Director - AntiSocial,Toronto,https://jobs.lever.co/thinkingbox/1f410f76-0854-494c-b328-dc1b662e7f75,1f410f76-0854-494c-b328-dc1b662e7f75,,nao,nova
lever,thinkingbox,Executive Producer - Thinkingbox,London,https://jobs.lever.co/thinkingbox/a2850294-d09c-4708-88d9-bf45228479c1,a2850294-d09c-4708-88d9-bf45228479c1,,nao,nova
lever,thinkingbox,Executive Producer - Thinkingbox,Toronto,https://jobs.lever.co/thinkingbox/cad48367-8e40-4075-a6f6-ebcfe4e2f73a,cad48367-8e40-4075-a6f6-ebcfe4e2f73a,,nao,nova
lever,thinkingbox,Executive Producer - Thinkingbox,Los Angeles,https://jobs.lever.co/thinkingbox/df0081c2-cffc-4c2c-88cf-a18317861325,df0081c2-cffc-4c2c-88cf-a18317861325,,nao,nova
lever,thinkingbox,Influencer Strategy Director - AntiSocial,Toronto,https://jobs.lever.co/thinkingbox/e4174f03-3ac2-450c-a087-dc48a0318209,e4174f03-3ac2-450c-a087-dc48a0318209,,nao,nova
lever,thinkingbox,Junior Accountant - Thinkingbox,Vancouver,https://jobs.lever.co/thinkingbox/ea1accbe-20d9-4234-90e6-bee2b91f34fd,ea1accbe-20d9-4234-90e6-bee2b91f34fd,,nao,nova
lever,thinkingbox,Senior Producer - Thinkingbox,Toronto,https://jobs.lever.co/thinkingbox/57e3b1c8-defe-4c80-a33e-a1bea02f8527,57e3b1c8-defe-4c80-a33e-a1bea02f8527,,nao,nova
lever,thinkingbox,Senior Producer - Thinkingbox,Los Angeles,https://jobs.lever.co/thinkingbox/6f0c5d87-007f-484f-9341-07815ef738c6,6f0c5d87-007f-484f-9341-07815ef738c6,,nao,nova
lever,thinkingbox,Studio Coordinator - Thinkingbox,Toronto,https://jobs.lever.co/thinkingbox/bc3ad907-f385-4b71-8787-0af8ec3230fb,bc3ad907-f385-4b71-8787-0af8ec3230fb,,nao,nova
recruitee,framestore,2D Lead/ Compositing Supervisor,"London, Greater London, United Kingdom",https://framestore.recruitee.com/o/2d-lead-compositing-supervisor,1522567,,nao,nova
recruitee,framestore,Animateur·trice 3D | 3D Animator,"Montreal, Quebec, Canada",https://framestore.recruitee.com/o/animateurtrice-3d-3d-animator-3,2408833,,nao,nova
recruitee,framestore,Animation Supervisor,"Montreal, Quebec, Canada",https://framestore.recruitee.com/o/superviseure-de-lanimationanimation-supervisor,1706536,,nao,nova
recruitee,framestore,Animator,Remote job,https://framestore.recruitee.com/o/animator-2033,2705873,,nao,nova
recruitee,framestore,Animator,"London, Greater London, United Kingdom",https://framestore.recruitee.com/o/animator-film-episodic,644203,,nao,nova
recruitee,framestore,Associate Producer,"Mumbai, Mahārāshtra, India",https://framestore.recruitee.com/o/head-of-production-2-3,1687201,,nao,nova
recruitee,framestore,CG Supervisor,"Mumbai, Mahārāshtra, India",https://framestore.recruitee.com/o/cg-supervisor-mumbai,1351189,,nao,nova
recruitee,framestore,Compositing Supervisor,"Mumbai, Mahārāshtra, India",https://framestore.recruitee.com/o/compositing-supervisor-2024,1164648,,nao,nova
recruitee,framestore,Compositor,"London, Greater London, United Kingdom",https://framestore.recruitee.com/o/compositor-19,1348985,,nao,nova
recruitee,framestore,Compositor - Mid / Senior Level,"London, Greater London, United Kingdom",https://framestore.recruitee.com/o/compositor-mid-senior-level,513362,,nao,nova
recruitee,framestore,Compositor - Mid/Senior,"Melbourne, Victoria, Australia",https://framestore.recruitee.com/o/compositor-midsenior,2720868,,nao,nova
recruitee,framestore,Compositor - Short Term contract August 2026,"Montreal, Quebec, Canada",https://framestore.recruitee.com/o/compositeurrice-compositor-contrat-court-terme-aout-2026,2561125,,nao,nova
recruitee,framestore,Crowd TD,"London, Greater London, United Kingdom",https://framestore.recruitee.com/o/crowd-td-3,2575086,,nao,nova
recruitee,framestore,Data Operator,"Mumbai, Mahārāshtra, India",https://framestore.recruitee.com/o/data-operator-mumbai,745043,,nao,nova
recruitee,framestore,Digital Matte Painter,Remote job,https://framestore.recruitee.com/o/digital-matte-painter-4,2730192,,nao,nova
recruitee,framestore,Directeur.rice technique des effets | FX Technical Director,"Montreal, Quebec, Canada",https://framestore.recruitee.com/o/fx-technical-director-short-term-contract-2-3,1747590,,nao,nova
recruitee,framestore,Directeur.trice Technique des effets de foule | Crowd TD,"Montreal, Quebec, Canada",https://framestore.recruitee.com/o/directeurtrice-technique-des-effets-de-foule-crowd-td,2357383,,nao,nova
recruitee,framestore,Expression of Interest 2026 - Melbourne,"Melbourne, Victoria, Australia",https://framestore.recruitee.com/o/expression-of-interest-2026-melbourne,2467827,,nao,nova
recruitee,framestore,FX TD,"London, Greater London, United Kingdom",https://framestore.recruitee.com/o/fx-td-2027,513272,,nao,nova
recruitee,framestore,Freelance: CG - Chicago,Remote job,https://framestore.recruitee.com/o/freelance-cg-chicago,513172,,nao,nova
recruitee,framestore,Freelance: CG - Los Angeles,Remote job,https://framestore.recruitee.com/o/freelance-cg-los-angeles,513953,,nao,nova
recruitee,framestore,Freelance: CG - New York,Remote job,https://framestore.recruitee.com/o/freelance-cg-new-york,514243,,nao,nova
recruitee,framestore,Freelance: Nuke - Chicago,Remote job,https://framestore.recruitee.com/o/freelance-nuke-chicago,513398,,nao,nova
recruitee,framestore,Freelance: Nuke - Los Angeles,Remote job,https://framestore.recruitee.com/o/freelance-nuke-los-angeles,513993,,nao,nova
recruitee,framestore,Freelance: Nuke - New York,Remote job,https://framestore.recruitee.com/o/freelance-nuke-new-york,513371,,nao,nova
recruitee,framestore,Freelance: VFX Producers - New York,Remote job,https://framestore.recruitee.com/o/freelance-vfx-producers-new-york,514011,,nao,nova
recruitee,framestore,IT Support Analyst,"Montreal, Quebec, Canada",https://framestore.recruitee.com/o/analyste-en-support-ti-it-support-analyst,2535963,,nao,nova
recruitee,framestore,Launchpad Insights | Kickstart Your Future with Hands-On Work Experience in Visual Effects!,"London, Greater London, United Kingdom",https://framestore.recruitee.com/o/unpaid-work-experience,1421977,,nao,nova
recruitee,framestore,Layout TD,"London, Greater London, United Kingdom",https://framestore.recruitee.com/o/layout-td,514546,,nao,nova
recruitee,framestore,Lead Animator,"Mumbai, Mahārāshtra, India",https://framestore.recruitee.com/o/animation-lead,1434789,,nao,nova
recruitee,framestore,Lighting Supervisor,"Mumbai, Mahārāshtra, India",https://framestore.recruitee.com/o/lighting-supervisor,2566903,,nao,nova
recruitee,framestore,Lighting TD,"Montreal, Quebec, Canada",https://framestore.recruitee.com/o/directeurtrice-technique-des-eclairages-lighting-td-2026,2442835,,nao,nova
recruitee,framestore,Lighting TD,"London, Greater London, United Kingdom",https://framestore.recruitee.com/o/lighting-td-expression-of-interest-2,2083468,,nao,nova
recruitee,framestore,Lighting TD - Junior,"Melbourne, Victoria, Australia",https://framestore.recruitee.com/o/lighting-td-junior,2722221,,nao,nova
recruitee,framestore,Lighting TD - Mid/Senior,Remote job,https://framestore.recruitee.com/o/lighting-td-midsenior-3,2722237,,nao,nova
recruitee,framestore,Paint & Roto Artist,"London, Greater London, United Kingdom",https://framestore.recruitee.com/o/paint-roto-artist,513997,,nao,nova
recruitee,framestore,Production Coordinator,"Mumbai, Mahārāshtra, India",https://framestore.recruitee.com/o/production-coordinator-mumbai,641543,,nao,nova
recruitee,framestore,Senior Animator,"Mumbai, Mahārāshtra, India",https://framestore.recruitee.com/o/senior-animator-film-episodic-2,1400329,,nao,nova
recruitee,framestore,Senior Animator,"London, Greater London, United Kingdom",https://framestore.recruitee.com/o/senior-animator-film-episodic,618082,,nao,nova
recruitee,framestore,Senior Cloud Developer,"London, Greater London, United Kingdom",https://framestore.recruitee.com/o/senior-cloud-dev,2654975,,nao,nova
recruitee,framestore,Social Media Editor / Creator,"London, Greater London, United Kingdom",https://framestore.recruitee.com/o/social-media-editor-creator,2722077,,nao,nova
recruitee,framestore,Systems Support Administrator,"New York, New York, United States",https://framestore.recruitee.com/o/systems-support-administrator-2026,2733837,,nao,nova
recruitee,framestore,Unreal Engine Developer,"London, Greater London, United Kingdom",https://framestore.recruitee.com/o/unreal-engine-dev,2719113,,nao,nova
recruitee,framestore,VFX Production Coordinator,"Montreal, Quebec, Canada",https://framestore.recruitee.com/o/vfx-production-coordinator-speculative-applications-only,513437,,nao,nova
recruitee,huuuge,ASO Manager,"Warszawa , Mazowieckie, Poland",https://huuuge.recruitee.com/o/aso-manager,2558395,,nao,nova
recruitee,huuuge,Head of User Acquisition,"Warszawa , Mazowieckie, Poland",https://huuuge.recruitee.com/o/head-of-user-acquisition,2702969,,nao,nova
recruitee,huuuge,Monetization Specialist,"Warszawa , Mazowieckie, Poland",https://huuuge.recruitee.com/o/monetization-specialist-7,2601325,,nao,nova
recruitee,huuuge,No match? No worries!,"Szczecin, Zachodniopomorskie, Poland",https://huuuge.recruitee.com/o/no-match-no-worries,796516,,nao,nova
recruitee,huuuge,Senior Data Analyst,"Warszawa , Mazowieckie, Poland",https://huuuge.recruitee.com/o/senior-data-analyst-1,2658219,,nao,nova
recruitee,huuuge,Senior Data Analyst (Marketing),"Warszawa , Mazowieckie, Poland",https://huuuge.recruitee.com/o/senior-data-analyst-marketing,2638486,,nao,nova
recruitee,huuuge,Senior Data Scientist (Marketing),"Warszawa , Mazowieckie, Poland",https://huuuge.recruitee.com/o/senior-data-scientist-marketing,2638693,,nao,nova
recruitee,playrix,AI Artist,"London, Greater London, United Kingdom",https://playrix.recruitee.com/o/2d-artist-2-10,2061146,,nao,nova
recruitee,playrix,Social Media Manager,"London, Greater London, United Kingdom",https://playrix.recruitee.com/o/social-media-manager,2671320,,nao,nova
recruitee,playrix,[ТЕСТ] DEFAULT тестовая вакансия для рекомендаций,Remote job,https://playrix.recruitee.com/o/t12duvo1yw,1731252,,nao,nova
recruitee,squeezestudio,Administrateur(-trice) systèmes senior – Infrastructure et automatisation,"Montréal, Québec, Canada",https://squeezestudio.recruitee.com/o/administrateur-trice-systemes-senior-infrastructure-et-automatisation,2691544,,nao,nova
recruitee,squeezestudio,Candidatures spontanées,Poste à distance,https://squeezestudio.recruitee.com/o/candidatures-spontanees,429391,,nao,JA-FEITO
smartrecruiters,blumpstudio,Généraliste AfterEffect 2D / 3D,"Paris, IDF, fr",https://jobs.smartrecruiters.com/blumpstudio/744000140199109,744000140199109,,nao,nova
smartrecruiters,blumpstudio,Mattepainting / Concept Artist,"Paris, IDF, fr",https://jobs.smartrecruiters.com/blumpstudio/744000140041270,744000140041270,,nao,nova
smartrecruiters,cdprojektred,Business Systems Development Director,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000139628619,744000139628619,,nao,nova
smartrecruiters,cdprojektred,Delivery Manager IT Operations,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000146722526,744000146722526,,nao,nova
smartrecruiters,cdprojektred,DevOps Engineering Manager,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000146658099,744000146658099,,nao,nova
smartrecruiters,cdprojektred,Employer Branding Specialist,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000144753664,744000144753664,,nao,nova
smartrecruiters,cdprojektred,Engineering Director,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000146658319,744000146658319,,nao,nova
smartrecruiters,cdprojektred,"Engineering Manager, Gameplay","Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000142635893,744000142635893,,nao,nova
smartrecruiters,cdprojektred,Environment Art QA Analyst,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000140250889,744000140250889,,nao,nova
smartrecruiters,cdprojektred,Expert Animation Programmer (R&D),"Vancouver, BC, ca",https://jobs.smartrecruiters.com/cdprojektred/744000144627050,744000144627050,,nao,nova
smartrecruiters,cdprojektred,Expert IT Network Engineer,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000146466799,744000146466799,,nao,nova
smartrecruiters,cdprojektred,Expert Level Designer,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000131838265,744000131838265,,nao,nova
smartrecruiters,cdprojektred,Gestionnaire Principal de la Recherche,"Montreal, QC, ca",https://jobs.smartrecruiters.com/cdprojektred/744000147140029,744000147140029,,nao,nova
smartrecruiters,cdprojektred,IT Systems Engineer,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000143353740,744000143353740,,nao,nova
smartrecruiters,cdprojektred,Lead Gameplay Engineer (NPC Behavior),"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000143774407,744000143774407,,nao,nova
smartrecruiters,cdprojektred,Lead Gameplay Producer,"Boston, MA, us",https://jobs.smartrecruiters.com/cdprojektred/744000147628749,744000147628749,,nao,nova
smartrecruiters,cdprojektred,Lead Narrative Producer,"Boston, MA, us",https://jobs.smartrecruiters.com/cdprojektred/744000146658039,744000146658039,,nao,nova
smartrecruiters,cdprojektred,Lead Sound Designer,"Warsaw, pl",https://jobs.smartrecruiters.com/cdprojektred/744000142632739,744000142632739,,nao,nova
smartrecruiters,cdprojektred,Lead VFX Artist,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000142664350,744000142664350,,nao,nova
smartrecruiters,cdprojektred,ML Technical Lead,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000139197469,744000139197469,,nao,nova
smartrecruiters,cdprojektred,QA Lead,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000144698495,744000144698495,,nao,nova
smartrecruiters,cdprojektred,QA Lead,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000139948749,744000139948749,,nao,nova
smartrecruiters,cdprojektred,Scanning Specialist,"Boston, MA, us",https://jobs.smartrecruiters.com/cdprojektred/744000145516725,744000145516725,,nao,nova
smartrecruiters,cdprojektred,Senior 3D Motion Designer,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000146936549,744000146936549,,nao,nova
smartrecruiters,cdprojektred,Senior Audio Design QA Analyst,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000147141259,744000147141259,,nao,nova
smartrecruiters,cdprojektred,Senior Audio Tech QA Analyst,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000147141029,744000147141029,,nao,nova
smartrecruiters,cdprojektred,Senior ESG & Environmental Specialist,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000146145549,744000146145549,,nao,nova
smartrecruiters,cdprojektred,"Senior Engineer, Core","EUROPE - Multiple Locations, REMOTE, pl",https://jobs.smartrecruiters.com/cdprojektred/744000144615479,744000144615479,,nao,nova
smartrecruiters,cdprojektred,"Senior Engineer, Gameplay","Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000143353679,744000143353679,,nao,nova
smartrecruiters,cdprojektred,Senior Gameplay Designer,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000123860449,744000123860449,,nao,nova
smartrecruiters,cdprojektred,Senior Procurement Specialist,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000146470894,744000146470894,,nao,nova
smartrecruiters,cdprojektred,Senior Publishing Producer,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000146657819,744000146657819,,nao,nova
smartrecruiters,cdprojektred,Senior QA Engineer,"Boston, MA, us",https://jobs.smartrecruiters.com/cdprojektred/744000145350579,744000145350579,,nao,nova
smartrecruiters,cdprojektred,Senior Quest Designer,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000138293379,744000138293379,,nao,nova
smartrecruiters,cdprojektred,Senior Quest Designer,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000071781996,744000071781996,,nao,nova
smartrecruiters,cdprojektred,Senior Research Manager,"Remote, ca",https://jobs.smartrecruiters.com/cdprojektred/744000147140169,744000147140169,,nao,nova
smartrecruiters,cdprojektred,Senior Research Manager,"Montreal, QC, ca",https://jobs.smartrecruiters.com/cdprojektred/744000147135947,744000147135947,,nao,nova
smartrecruiters,cdprojektred,Senior Research Manager,"Remote, Multiple Locations, us",https://jobs.smartrecruiters.com/cdprojektred/744000147139949,744000147139949,,nao,nova
smartrecruiters,cdprojektred,Senior Shared Tech QA Analyst,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000147227759,744000147227759,,nao,nova
smartrecruiters,cdprojektred,Senior VFX Artist,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000143352561,744000143352561,,nao,nova
smartrecruiters,cdprojektred,Senior Voice Designer,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000145693591,744000145693591,,nao,nova
smartrecruiters,cdprojektred,Software Engineer (C++) - Online/Multiplayer,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000132828464,744000132828464,,nao,nova
smartrecruiters,cdprojektred,Tech QA Lead,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000144143017,744000144143017,,nao,nova
smartrecruiters,cdprojektred,UX Director,"Warsaw, Masovian Voivodeship, pl",https://jobs.smartrecruiters.com/cdprojektred/744000146661129,744000146661129,,nao,nova
smartrecruiters,gameloft,2D Graphic Designer,"Sofia, Sofia City Province, bg",https://jobs.smartrecruiters.com/gameloft/744000137841519,744000137841519,,nao,nova
smartrecruiters,gameloft,Account Manager,"Seattle, WA, us",https://jobs.smartrecruiters.com/gameloft/744000126539670,744000126539670,,nao,nova
smartrecruiters,gameloft,Artiste en animation graphique (Marketing) Contrat Temporaire - Motion Designer (Marketing) Temporary Contract,"Montreal, QC, ca",https://jobs.smartrecruiters.com/gameloft/744000145604539,744000145604539,,nao,nova
smartrecruiters,gameloft,Business Development Manager,"Ho Chi Minh City, Ho Chi Minh, vn",https://jobs.smartrecruiters.com/gameloft/744000132817487,744000132817487,,nao,nova
smartrecruiters,gameloft,Communications Intern,"Brisbane, QLD, au",https://jobs.smartrecruiters.com/gameloft/744000144523419,744000144523419,,nao,nova
smartrecruiters,gameloft,Coordinateur(trice) des opérations audio - Audio Operations Coordinator,"Montreal, QC, ca",https://jobs.smartrecruiters.com/gameloft/744000146034752,744000146034752,,nao,nova
smartrecruiters,gameloft,Coordonnateur(trice) de studio - Studio Coordinator,"Montreal, QC, ca",https://jobs.smartrecruiters.com/gameloft/744000131217239,744000131217239,,nao,nova
smartrecruiters,gameloft,Creative Project Manager,"Brisbane, QLD, au",https://jobs.smartrecruiters.com/gameloft/744000144515339,744000144515339,,nao,nova
smartrecruiters,gameloft,Designer Graphique Senior (Marketing) Contrat Temporaire - Senior Graphic Designer (Marketing) – Temporary Contract,"Montreal, QC, ca",https://jobs.smartrecruiters.com/gameloft/744000137672429,744000137672429,,nao,nova
smartrecruiters,gameloft,DevOps Software Engineer,"Brisbane, QLD, au",https://jobs.smartrecruiters.com/gameloft/744000144515801,744000144515801,,nao,nova
smartrecruiters,gameloft,DevOps pour infrastructure cloud - DevOps for Cloud Infrastructure,"Montreal, QC, ca",https://jobs.smartrecruiters.com/gameloft/744000127486505,744000127486505,,nao,nova
smartrecruiters,gameloft,Developer Experience (DX) Lead,"Bucharest, Bucharest, ro",https://jobs.smartrecruiters.com/gameloft/744000140860009,744000140860009,,nao,nova
smartrecruiters,gameloft,Devops & Release Engineer,"Paris, IDF, fr",https://jobs.smartrecruiters.com/gameloft/744000136778258,744000136778258,,nao,nova
smartrecruiters,gameloft,"Division Principal Game Programmer (Unreal Engine, AI)","Ho Chi Minh City, Ho Chi Minh, vn",https://jobs.smartrecruiters.com/gameloft/744000143985439,744000143985439,,nao,nova
smartrecruiters,gameloft,Développeur(se) d'automatisation et d'infrastructure - Infrastructure & Automation Developer,"Montreal, QC, ca",https://jobs.smartrecruiters.com/gameloft/744000135040419,744000135040419,,nao,nova
smartrecruiters,gameloft,Embedded QA,"Paris, IDF, fr",https://jobs.smartrecruiters.com/gameloft/744000136747775,744000136747775,,nao,nova
smartrecruiters,gameloft,Game Designer Intern,"Hanoi, vn",https://jobs.smartrecruiters.com/gameloft/744000144738274,744000144738274,,nao,nova
smartrecruiters,gameloft,Game Economy & Progression Designer,"Bucharest, Bucharest, ro",https://jobs.smartrecruiters.com/gameloft/744000136733114,744000136733114,,nao,nova
smartrecruiters,gameloft,HRBP Specialist,"Ho Chi Minh City, Ho Chi Minh, vn",https://jobs.smartrecruiters.com/gameloft/744000145447089,744000145447089,,nao,nova
smartrecruiters,gameloft,IT Manager,"Brisbane, Queensland, au",https://jobs.smartrecruiters.com/gameloft/744000140393689,744000140393689,,nao,nova
smartrecruiters,gameloft,Lead Game Designer (PC/Console/Mobile),"Barcelona, CT, es",https://jobs.smartrecruiters.com/gameloft/744000145789760,744000145789760,,nao,nova
smartrecruiters,gameloft,Lead Game Designer [Disney Dreamlight Valley],"Lviv, Lviv Oblast, ua",https://jobs.smartrecruiters.com/gameloft/744000142876500,744000142876500,,nao,nova
smartrecruiters,gameloft,Localization Design Lead (2D and Video Assets),"Ho Chi Minh City, Ho Chi Minh, vn",https://jobs.smartrecruiters.com/gameloft/744000145415469,744000145415469,,nao,nova
smartrecruiters,gameloft,Manual QA,"Lviv, Lviv Oblast, ua",https://jobs.smartrecruiters.com/gameloft/744000147489419,744000147489419,,nao,nova
